order_id,date,product_name,brand,quantity,unit_price,total_price
100068,2025-10-26 12:00:00,Mražená zelenina mix,Bonduelle,1,52.09,52.09
100068,2025-10-26 12:00:00,Croissant,Rohlik Bakery,1,29.98,29.98
100068,2025-10-26 12:00:00,Zmrzlina vanilková,Ben & Jerry's,3,143.52,430.57
100068,2025-10-26 12:00:00,Mražená pizza,Dr. Oetker,1,111.7,111.7
100068,2025-10-26 12:00:00,Rajčata,Rohlik Farma,1,55.25,55.25
100068,2025-10-26 12:00:00,Avokádo,Rohlik Farma,1,39.67,39.67
100068,2025-10-26 12:00:00,Kuřecí prsa,Vodňanské kuře,1,182.74,182.74
100068,2025-10-26 12:00:00,Mycí prostředek na nádobí,Jar,2,60.33,120.67
100068,2025-10-26 12:00:00,Čokoláda,Milka,1,44.23,44.23
100069,2025-10-30 08:00:00,Avokádo,Rohlik Farma,1,33.19,33.19
100069,2025-10-30 08:00:00,Chléb konzumní,Penam,1,41.27,41.27
100069,2025-10-30 08:00:00,Víno červené,Bohemia Sekt,3,181.64,544.91
100069,2025-10-30 08:00:00,Minerální voda 1.5l,Mattoni,1,20.51,20.51
100069,2025-10-30 08:00:00,Rohlíky 6ks,Rohlik Bakery,1,23.85,23.85
100069,2025-10-30 08:00:00,Croissant,Rohlik Bakery,1,30.22,30.22
100069,2025-10-30 08:00:00,Bílý jogurt 400g,Danone,1,30.2,30.2
100069,2025-10-30 08:00:00,Čokoláda,Milka,3,43.85,131.54
100069,2025-10-30 08:00:00,Mražená zelenina mix,Bonduelle,2,50.41,100.82
100070,2025-10-31 08:00:00,Bílý jogurt 400g,Danone,2,30.68,61.37
100070,2025-10-31 08:00:00,Croissant,Rohlik Bakery,1,33.02,33.02
100070,2025-10-31 08:00:00,Kuřecí prsa,Vodňanské kuře,1,166.25,166.25
100070,2025-10-31 08:00:00,Brambory 2kg,Rohlik Farma,2,44.24,88.48
100070,2025-10-31 08:00:00,Čerstvé mléko 1l,Rohlik Farma,3,27.72,83.15
100070,2025-10-31 08:00:00,Mrkev,Rohlik Farma,1,22.89,22.89
100071,2025-11-01 18:00:00,Losos filet,Norway Seafoods,3,231.41,694.23
100071,2025-11-01 18:00:00,Toaletní papír 8ks,Papírny,1,98.2,98.2
100071,2025-11-01 18:00:00,Rohlíky 6ks,Rohlik Bakery,1,21.01,21.01
100071,2025-11-01 18:00:00,Prací gel 1.5l,Persil,1,192.69,192.69
100071,2025-11-01 18:00:00,Chipsy,Lay's,2,48.91,97.82
100071,2025-11-01 18:00:00,Avokádo,Rohlik Farma,2,34.77,69.54
100072,2025-11-13 08:00:00,Ořechy mix 200g,Rohlik Farma,1,92.84,92.84
100072,2025-11-13 08:00:00,Minerální voda 1.5l,Mattoni,1,17.88,17.88
100072,2025-11-13 08:00:00,Mražená zelenina mix,Bonduelle,2,49.51,99.03
100072,2025-11-13 08:00:00,Rohlíky 6ks,Rohlik Bakery,3,20.93,62.79
100073,2025-11-15 20:00:00,Máslo 250g,Prezident,1,67.9,67.9
100073,2025-11-15 20:00:00,Chléb konzumní,Penam,1,42.25,42.25
100073,2025-11-15 20:00:00,Bílý jogurt 400g,Danone,3,29.31,87.93
100073,2025-11-15 20:00:00,Rohlíky 6ks,Rohlik Bakery,1,24.94,24.94
100073,2025-11-15 20:00:00,Šunka,Kostelecké uzeniny,1,102.04,102.04
100073,2025-11-15 20:00:00,Mražená zelenina mix,Bonduelle,2,44.49,88.98
100073,2025-11-15 20:00:00,Pomerančový džus,Rauch,2,55.75,111.51
100073,2025-11-15 20:00:00,Mražená pizza,Dr. Oetker,1,108.05,108.05
100073,2025-11-15 20:00:00,Minerální voda 1.5l,Mattoni,3,20.17,60.5
100073,2025-11-15 20:00:00,Chipsy,Lay's,2,44.71,89.43
100073,2025-11-15 20:00:00,Avokádo,Rohlik Farma,2,35.42,70.85
100073,2025-11-15 20:00:00,Čerstvé mléko 1l,Rohlik Farma,2,27.83,55.66
100073,2025-11-15 20:00:00,Losos filet,Norway Seafoods,3,284.12,852.35
100073,2025-11-15 20:00:00,Mrkev,Rohlik Farma,2,23.33,46.66
100073,2025-11-15 20:00:00,Mycí prostředek na nádobí,Jar,1,51.13,51.13
100073,2025-11-15 20:00:00,Mleté hovězí maso,Steak House,2,188.67,377.34
100074,2025-11-16 12:00:00,Chipsy,Lay's,3,48.59,145.77
100074,2025-11-16 12:00:00,Čerstvé mléko 1l,Rohlik Farma,2,28.92,57.85
100074,2025-11-16 12:00:00,Avokádo,Rohlik Farma,1,33.67,33.67
100074,2025-11-16 12:00:00,Chléb konzumní,Penam,1,39.43,39.43
100075,2025-11-17 08:00:00,Čokoláda,Milka,1,37.45,37.45
100075,2025-11-17 08:00:00,Toaletní papír 8ks,Papírny,1,91.6,91.6
100075,2025-11-17 08:00:00,Šunka,Kostelecké uzeniny,1,90.03,90.03
100075,2025-11-17 08:00:00,Káva zrnková 250g,Illy,3,214.09,642.27
100076,2025-11-18 08:00:00,Chléb konzumní,Penam,1,46.37,46.37
100076,2025-11-18 08:00:00,Brambory 2kg,Rohlik Farma,3,51.16,153.47
100076,2025-11-18 08:00:00,Minerální voda 1.5l,Mattoni,2,19.94,39.88
100076,2025-11-18 08:00:00,Rajčata,Rohlik Farma,3,60.75,182.26
100076,2025-11-18 08:00:00,Chipsy,Lay's,1,43.89,43.89
100076,2025-11-18 08:00:00,Čokoláda,Milka,1,44.71,44.71
100076,2025-11-18 08:00:00,Máslo 250g,Prezident,2,62.09,124.18
100076,2025-11-18 08:00:00,Bílý jogurt 400g,Danone,1,31.0,31.0
100076,2025-11-18 08:00:00,Rohlíky 6ks,Rohlik Bakery,2,25.02,50.03
100076,2025-11-18 08:00:00,Avokádo,Rohlik Farma,3,39.48,118.43
100077,2025-11-26 20:00:00,Bílý jogurt 400g,Danone,3,29.95,89.86
100077,2025-11-26 20:00:00,Avokádo,Rohlik Farma,2,39.5,79.01
100077,2025-11-26 20:00:00,Losos filet,Norway Seafoods,2,249.79,499.58
100077,2025-11-26 20:00:00,Banány,Rohlik Farma,2,40.53,81.07
100077,2025-11-26 20:00:00,Chipsy,Lay's,1,44.87,44.87
100077,2025-11-26 20:00:00,Minerální voda 1.5l,Mattoni,1,18.07,18.07
100077,2025-11-26 20:00:00,Croissant,Rohlik Bakery,3,26.67,80.02
100077,2025-11-26 20:00:00,Brambory 2kg,Rohlik Farma,2,54.48,108.95
100077,2025-11-26 20:00:00,Prací gel 1.5l,Persil,1,195.41,195.41
100077,2025-11-26 20:00:00,Mražená zelenina mix,Bonduelle,1,44.73,44.73
100078,2025-11-27 08:00:00,Rajčata,Rohlik Farma,3,57.18,171.55
100078,2025-11-27 08:00:00,Čokoláda,Milka,2,37.14,74.27
100078,2025-11-27 08:00:00,Chipsy,Lay's,1,43.91,43.91
100078,2025-11-27 08:00:00,Pomerančový džus,Rauch,1,56.22,56.22
100078,2025-11-27 08:00:00,Mycí prostředek na nádobí,Jar,1,62.73,62.73
100079,2025-11-28 20:00:00,Prací gel 1.5l,Persil,1,206.74,206.74
100079,2025-11-28 20:00:00,Káva zrnková 250g,Illy,2,202.3,404.59
100079,2025-11-28 20:00:00,Mražená pizza,Dr. Oetker,3,97.99,293.98
100079,2025-11-28 20:00:00,Rajčata,Rohlik Farma,1,54.45,54.45
100079,2025-11-28 20:00:00,Losos filet,Norway Seafoods,2,253.11,506.22
100079,2025-11-28 20:00:00,Brambory 2kg,Rohlik Farma,3,49.85,149.55
100079,2025-11-28 20:00:00,Minerální voda 1.5l,Mattoni,1,21.44,21.44
100080,2025-11-29 20:00:00,Pomerančový džus,Rauch,1,53.34,53.34
100080,2025-11-29 20:00:00,Zmrzlina vanilková,Ben & Jerry's,2,146.25,292.49
100080,2025-11-29 20:00:00,Brambory 2kg,Rohlik Farma,2,52.92,105.84
100080,2025-11-29 20:00:00,Mycí prostředek na nádobí,Jar,1,51.6,51.6
100081,2025-11-30 20:00:00,Ořechy mix 200g,Rohlik Farma,3,97.79,293.36
100081,2025-11-30 20:00:00,Brambory 2kg,Rohlik Farma,1,45.81,45.81
100081,2025-11-30 20:00:00,Croissant,Rohlik Bakery,2,29.64,59.28
100081,2025-11-30 20:00:00,Minerální voda 1.5l,Mattoni,2,21.8,43.61
100081,2025-11-30 20:00:00,Víno červené,Bohemia Sekt,1,184.55,184.55
100081,2025-11-30 20:00:00,Toaletní papír 8ks,Papírny,1,112.49,112.49
100081,2025-11-30 20:00:00,Kuřecí prsa,Vodňanské kuře,3,145.03,435.09
100081,2025-11-30 20:00:00,Mrkev,Rohlik Farma,1,25.08,25.08
100081,2025-11-30 20:00:00,Zmrzlina vanilková,Ben & Jerry's,3,123.56,370.69
100081,2025-11-30 20:00:00,Čokoláda,Milka,3,36.57,109.72
100081,2025-11-30 20:00:00,Chipsy,Lay's,1,46.19,46.19
100081,2025-11-30 20:00:00,Chléb konzumní,Penam,1,38.43,38.43
100081,2025-11-30 20:00:00,Banány,Rohlik Farma,3,41.6,124.8
100082,2025-12-04 20:00:00,Čerstvé mléko 1l,Rohlik Farma,2,32.04,64.08
100082,2025-12-04 20:00:00,Rohlíky 6ks,Rohlik Bakery,1,22.56,22.56
100082,2025-12-04 20:00:00,Mycí prostředek na nádobí,Jar,3,58.77,176.3
100082,2025-12-04 20:00:00,Mrkev,Rohlik Farma,1,23.17,23.17
100083,2025-12-05 12:00:00,Rajčata,Rohlik Farma,1,54.63,54.63
100083,2025-12-05 12:00:00,Káva zrnková 250g,Illy,2,201.94,403.87
100083,2025-12-05 12:00:00,Rohlíky 6ks,Rohlik Bakery,1,25.25,25.25
100083,2025-12-05 12:00:00,Mrkev,Rohlik Farma,1,24.37,24.37
100083,2025-12-05 12:00:00,Mleté hovězí maso,Steak House,1,200.99,200.99
100083,2025-12-05 12:00:00,Ořechy mix 200g,Rohlik Farma,3,97.0,291.0
100083,2025-12-05 12:00:00,Losos filet,Norway Seafoods,1,249.33,249.33
100084,2025-12-06 20:00:00,Víno červené,Bohemia Sekt,1,183.47,183.47
100084,2025-12-06 20:00:00,Čerstvé mléko 1l,Rohlik Farma,2,29.71,59.43
100084,2025-12-06 20:00:00,Prací gel 1.5l,Persil,1,196.84,196.84
100084,2025-12-06 20:00:00,Banány,Rohlik Farma,1,43.82,43.82
100085,2025-12-08 20:00:00,Máslo 250g,Prezident,1,73.59,73.59
100085,2025-12-08 20:00:00,Vejce M 10ks,Rohlik Farma,1,71.41,71.41
100085,2025-12-08 20:00:00,Toaletní papír 8ks,Papírny,1,103.63,103.63
100085,2025-12-08 20:00:00,Mrkev,Rohlik Farma,3,27.63,82.89
100085,2025-12-08 20:00:00,Minerální voda 1.5l,Mattoni,1,18.52,18.52
100085,2025-12-08 20:00:00,Pomerančový džus,Rauch,2,56.65,113.29
100085,2025-12-08 20:00:00,Zmrzlina vanilková,Ben & Jerry's,2,137.93,275.87
100085,2025-12-08 20:00:00,Mražená pizza,Dr. Oetker,2,97.31,194.62
100086,2025-12-10 08:00:00,Mycí prostředek na nádobí,Jar,1,49.91,49.91
100086,2025-12-10 08:00:00,Mleté hovězí maso,Steak House,1,207.12,207.12
100086,2025-12-10 08:00:00,Máslo 250g,Prezident,2,66.47,132.94
100086,2025-12-10 08:00:00,Eidam 30% plátky,Madeta,1,46.72,46.72
100086,2025-12-10 08:00:00,Šunka,Kostelecké uzeniny,2,89.71,179.42
100086,2025-12-10 08:00:00,Brambory 2kg,Rohlik Farma,3,51.28,153.83
100086,2025-12-10 08:00:00,Vejce M 10ks,Rohlik Farma,2,72.79,145.58
100086,2025-12-10 08:00:00,Kuřecí prsa,Vodňanské kuře,2,154.84,309.68
100086,2025-12-10 08:00:00,Káva zrnková 250g,Illy,1,214.58,214.58
100086,2025-12-10 08:00:00,Toaletní papír 8ks,Papírny,1,95.73,95.73
100086,2025-12-10 08:00:00,Víno červené,Bohemia Sekt,2,192.95,385.9
100086,2025-12-10 08:00:00,Losos filet,Norway Seafoods,3,233.7,701.11
100087,2025-12-11 18:00:00,Vejce M 10ks,Rohlik Farma,1,73.12,73.12
100087,2025-12-11 18:00:00,Čerstvé mléko 1l,Rohlik Farma,1,26.51,26.51
100087,2025-12-11 18:00:00,Avokádo,Rohlik Farma,2,36.37,72.75
100087,2025-12-11 18:00:00,Chléb konzumní,Penam,2,42.08,84.17
100087,2025-12-11 18:00:00,Mleté hovězí maso,Steak House,1,174.33,174.33
100088,2025-12-16 20:00:00,Chipsy,Lay's,1,42.06,42.06
100088,2025-12-16 20:00:00,Vejce M 10ks,Rohlik Farma,1,76.4,76.4
100088,2025-12-16 20:00:00,Mycí prostředek na nádobí,Jar,1,50.37,50.37
100088,2025-12-16 20:00:00,Minerální voda 1.5l,Mattoni,2,18.41,36.82
100088,2025-12-16 20:00:00,Brambory 2kg,Rohlik Farma,1,50.03,50.03
100088,2025-12-16 20:00:00,Pomerančový džus,Rauch,1,58.43,58.43
100088,2025-12-16 20:00:00,Rohlíky 6ks,Rohlik Bakery,1,23.76,23.76
100088,2025-12-16 20:00:00,Banány,Rohlik Farma,2,40.89,81.78
100088,2025-12-16 20:00:00,Toaletní papír 8ks,Papírny,1,100.43,100.43
100088,2025-12-16 20:00:00,Losos filet,Norway Seafoods,1,243.06,243.06
100089,2025-12-18 20:00:00,Zmrzlina vanilková,Ben & Jerry's,1,125.5,125.5
100089,2025-12-18 20:00:00,Kuřecí prsa,Vodňanské kuře,3,168.26,504.77
100089,2025-12-18 20:00:00,Chléb konzumní,Penam,2,46.01,92.02
100089,2025-12-18 20:00:00,Mražená zelenina mix,Bonduelle,1,48.71,48.71
100089,2025-12-18 20:00:00,Šunka,Kostelecké uzeniny,2,88.22,176.44
100089,2025-12-18 20:00:00,Víno červené,Bohemia Sekt,2,170.04,340.08
100089,2025-12-18 20:00:00,Káva zrnková 250g,Illy,2,188.05,376.1
100089,2025-12-18 20:00:00,Bílý jogurt 400g,Danone,2,29.02,58.03
100089,2025-12-18 20:00:00,Avokádo,Rohlik Farma,3,35.54,106.62
100089,2025-12-18 20:00:00,Ořechy mix 200g,Rohlik Farma,3,84.76,254.29
100089,2025-12-18 20:00:00,Mycí prostředek na nádobí,Jar,1,60.93,60.93
100089,2025-12-18 20:00:00,Rajčata,Rohlik Farma,1,60.76,60.76
100089,2025-12-18 20:00:00,Croissant,Rohlik Bakery,2,30.98,61.96
100089,2025-12-18 20:00:00,Chipsy,Lay's,1,47.63,47.63
100089,2025-12-18 20:00:00,Banány,Rohlik Farma,1,37.56,37.56
100089,2025-12-18 20:00:00,Pomerančový džus,Rauch,1,63.65,63.65
100090,2025-12-20 20:00:00,Losos filet,Norway Seafoods,3,265.48,796.43
100090,2025-12-20 20:00:00,Minerální voda 1.5l,Mattoni,1,20.17,20.17
100090,2025-12-20 20:00:00,Rohlíky 6ks,Rohlik Bakery,1,22.9,22.9
100090,2025-12-20 20:00:00,Prací gel 1.5l,Persil,3,202.11,606.33
100090,2025-12-20 20:00:00,Šunka,Kostelecké uzeniny,2,101.61,203.22
100090,2025-12-20 20:00:00,Mražená zelenina mix,Bonduelle,1,55.93,55.93
100090,2025-12-20 20:00:00,Máslo 250g,Prezident,2,60.22,120.44
100090,2025-12-20 20:00:00,Mleté hovězí maso,Steak House,1,182.33,182.33
100090,2025-12-20 20:00:00,Chipsy,Lay's,2,48.9,97.8
100090,2025-12-20 20:00:00,Káva zrnková 250g,Illy,2,207.98,415.96
100090,2025-12-20 20:00:00,Vejce M 10ks,Rohlik Farma,2,75.47,150.93
100090,2025-12-20 20:00:00,Eidam 30% plátky,Madeta,1,44.9,44.9
100090,2025-12-20 20:00:00,Brambory 2kg,Rohlik Farma,3,51.31,153.93
100091,2025-12-22 08:00:00,Eidam 30% plátky,Madeta,1,46.36,46.36
100091,2025-12-22 08:00:00,Avokádo,Rohlik Farma,1,35.67,35.67
100091,2025-12-22 08:00:00,Šunka,Kostelecké uzeniny,2,96.16,192.33
100091,2025-12-22 08:00:00,Vejce M 10ks,Rohlik Farma,2,77.4,154.8
100091,2025-12-22 08:00:00,Mražená pizza,Dr. Oetker,1,90.21,90.21
100091,2025-12-22 08:00:00,Mycí prostředek na nádobí,Jar,3,51.08,153.25
100091,2025-12-22 08:00:00,Bílý jogurt 400g,Danone,1,33.98,33.98
100091,2025-12-22 08:00:00,Mleté hovězí maso,Steak House,3,207.9,623.71
100091,2025-12-22 08:00:00,Mražená zelenina mix,Bonduelle,3,47.09,141.26
100091,2025-12-22 08:00:00,Kuřecí prsa,Vodňanské kuře,1,165.04,165.04
100091,2025-12-22 08:00:00,Chléb konzumní,Penam,1,43.68,43.68
100092,2025-12-24 20:00:00,Banány,Rohlik Farma,3,37.19,111.58
100092,2025-12-24 20:00:00,Mražená pizza,Dr. Oetker,1,107.72,107.72
100092,2025-12-24 20:00:00,Víno červené,Bohemia Sekt,1,186.94,186.94
100092,2025-12-24 20:00:00,Toaletní papír 8ks,Papírny,2,93.73,187.45
100092,2025-12-24 20:00:00,Šunka,Kostelecké uzeniny,1,84.48,84.48
100092,2025-12-24 20:00:00,Losos filet,Norway Seafoods,1,240.43,240.43
100092,2025-12-24 20:00:00,Čerstvé mléko 1l,Rohlik Farma,2,28.89,57.79
100092,2025-12-24 20:00:00,Káva zrnková 250g,Illy,3,194.69,584.08
100092,2025-12-24 20:00:00,Rajčata,Rohlik Farma,2,57.91,115.81
100092,2025-12-24 20:00:00,Chléb konzumní,Penam,2,39.0,78.0
100092,2025-12-24 20:00:00,Pomerančový džus,Rauch,1,65.57,65.57
100092,2025-12-24 20:00:00,Čokoláda,Milka,2,36.78,73.56
100092,2025-12-24 20:00:00,Chipsy,Lay's,3,48.44,145.33
100092,2025-12-24 20:00:00,Mycí prostředek na nádobí,Jar,1,62.13,62.13
100093,2025-12-27 12:00:00,Eidam 30% plátky,Madeta,2,42.05,84.1
100093,2025-12-27 12:00:00,Banány,Rohlik Farma,2,39.22,78.45
100093,2025-12-27 12:00:00,Mleté hovězí maso,Steak House,2,200.13,400.25
100093,2025-12-27 12:00:00,Prací gel 1.5l,Persil,3,213.53,640.59
100093,2025-12-27 12:00:00,Bílý jogurt 400g,Danone,1,33.24,33.24
100093,2025-12-27 12:00:00,Rohlíky 6ks,Rohlik Bakery,2,21.39,42.78
100093,2025-12-27 12:00:00,Losos filet,Norway Seafoods,1,243.68,243.68
100093,2025-12-27 12:00:00,Šunka,Kostelecké uzeniny,2,93.88,187.76
100094,2025-12-31 20:00:00,Rohlíky 6ks,Rohlik Bakery,2,19.97,39.94
100094,2025-12-31 20:00:00,Víno červené,Bohemia Sekt,1,174.17,174.17
100094,2025-12-31 20:00:00,Croissant,Rohlik Bakery,1,27.73,27.73
100094,2025-12-31 20:00:00,Šunka,Kostelecké uzeniny,1,83.84,83.84
100094,2025-12-31 20:00:00,Toaletní papír 8ks,Papírny,2,103.1,206.2
100094,2025-12-31 20:00:00,Zmrzlina vanilková,Ben & Jerry's,2,133.83,267.66
100094,2025-12-31 20:00:00,Ořechy mix 200g,Rohlik Farma,1,92.84,92.84
100094,2025-12-31 20:00:00,Prací gel 1.5l,Persil,1,206.72,206.72
100094,2025-12-31 20:00:00,Chléb konzumní,Penam,1,43.49,43.49
100094,2025-12-31 20:00:00,Chipsy,Lay's,1,49.05,49.05
100094,2025-12-31 20:00:00,Banány,Rohlik Farma,2,40.43,80.85
100094,2025-12-31 20:00:00,Vejce M 10ks,Rohlik Farma,2,73.12,146.25
100095,2026-01-03 08:00:00,Mrkev,Rohlik Farma,3,26.31,78.94
100095,2026-01-03 08:00:00,Mleté hovězí maso,Steak House,2,177.94,355.89
100095,2026-01-03 08:00:00,Zmrzlina vanilková,Ben & Jerry's,1,141.41,141.41
100095,2026-01-03 08:00:00,Ořechy mix 200g,Rohlik Farma,1,98.02,98.02
100095,2026-01-03 08:00:00,Vejce M 10ks,Rohlik Farma,2,78.03,156.06
100095,2026-01-03 08:00:00,Chléb konzumní,Penam,1,44.07,44.07
100095,2026-01-03 08:00:00,Eidam 30% plátky,Madeta,1,44.14,44.14
100095,2026-01-03 08:00:00,Brambory 2kg,Rohlik Farma,3,47.68,143.05
100095,2026-01-03 08:00:00,Rajčata,Rohlik Farma,2,53.18,106.35
100095,2026-01-03 08:00:00,Pomerančový džus,Rauch,2,67.64,135.27
100095,2026-01-03 08:00:00,Mražená zelenina mix,Bonduelle,3,54.09,162.26
100096,2026-01-04 20:00:00,Mrkev,Rohlik Farma,3,27.91,83.74
100096,2026-01-04 20:00:00,Zmrzlina vanilková,Ben & Jerry's,1,120.82,120.82
100096,2026-01-04 20:00:00,Víno červené,Bohemia Sekt,1,198.17,198.17
100096,2026-01-04 20:00:00,Bílý jogurt 400g,Danone,3,31.94,95.82
100097,2026-01-05 18:00:00,Šunka,Kostelecké uzeniny,2,80.16,160.31
100097,2026-01-05 18:00:00,Losos filet,Norway Seafoods,3,229.9,689.69
100097,2026-01-05 18:00:00,Chléb konzumní,Penam,2,44.47,88.93
100097,2026-01-05 18:00:00,Vejce M 10ks,Rohlik Farma,3,78.17,234.52
100097,2026-01-05 18:00:00,Víno červené,Bohemia Sekt,1,196.71,196.71
100097,2026-01-05 18:00:00,Chipsy,Lay's,2,42.95,85.9
100097,2026-01-05 18:00:00,Ořechy mix 200g,Rohlik Farma,2,98.45,196.91
100097,2026-01-05 18:00:00,Mražená zelenina mix,Bonduelle,2,47.39,94.78
100097,2026-01-05 18:00:00,Rohlíky 6ks,Rohlik Bakery,1,21.66,21.66
100097,2026-01-05 18:00:00,Mrkev,Rohlik Farma,2,23.32,46.63
100097,2026-01-05 18:00:00,Mleté hovězí maso,Steak House,2,207.35,414.69
100097,2026-01-05 18:00:00,Zmrzlina vanilková,Ben & Jerry's,3,140.68,422.05
100097,2026-01-05 18:00:00,Croissant,Rohlik Bakery,1,26.82,26.82
100097,2026-01-05 18:00:00,Kuřecí prsa,Vodňanské kuře,2,143.75,287.49
100098,2026-01-07 20:00:00,Šunka,Kostelecké uzeniny,1,99.73,99.73
100098,2026-01-07 20:00:00,Rajčata,Rohlik Farma,1,51.69,51.69
100098,2026-01-07 20:00:00,Prací gel 1.5l,Persil,1,174.51,174.51
100098,2026-01-07 20:00:00,Mražená pizza,Dr. Oetker,1,95.3,95.3
100099,2026-01-08 12:00:00,Losos filet,Norway Seafoods,3,271.11,813.34
100099,2026-01-08 12:00:00,Víno červené,Bohemia Sekt,2,190.43,380.87
100099,2026-01-08 12:00:00,Avokádo,Rohlik Farma,3,32.33,97.0
100099,2026-01-08 12:00:00,Mycí prostředek na nádobí,Jar,1,56.06,56.06
100100,2026-01-09 12:00:00,Toaletní papír 8ks,Papírny,2,91.31,182.62
100100,2026-01-09 12:00:00,Chléb konzumní,Penam,1,38.88,38.88
100100,2026-01-09 12:00:00,Čerstvé mléko 1l,Rohlik Farma,1,31.37,31.37
100100,2026-01-09 12:00:00,Zmrzlina vanilková,Ben & Jerry's,1,128.44,128.44
100100,2026-01-09 12:00:00,Prací gel 1.5l,Persil,1,200.41,200.41
100100,2026-01-09 12:00:00,Kuřecí prsa,Vodňanské kuře,3,148.78,446.34
100100,2026-01-09 12:00:00,Eidam 30% plátky,Madeta,2,46.84,93.67
100100,2026-01-09 12:00:00,Šunka,Kostelecké uzeniny,2,94.56,189.13
100100,2026-01-09 12:00:00,Bílý jogurt 400g,Danone,2,31.61,63.22
100100,2026-01-09 12:00:00,Croissant,Rohlik Bakery,1,30.65,30.65
100100,2026-01-09 12:00:00,Vejce M 10ks,Rohlik Farma,1,89.27,89.27
100100,2026-01-09 12:00:00,Brambory 2kg,Rohlik Farma,2,52.51,105.02
100101,2026-01-11 08:00:00,Chipsy,Lay's,2,44.04,88.08
100101,2026-01-11 08:00:00,Eidam 30% plátky,Madeta,1,43.29,43.29
100101,2026-01-11 08:00:00,Pomerančový džus,Rauch,3,54.34,163.03
100101,2026-01-11 08:00:00,Mycí prostředek na nádobí,Jar,2,57.76,115.53
100101,2026-01-11 08:00:00,Losos filet,Norway Seafoods,3,261.92,785.77
100101,2026-01-11 08:00:00,Mleté hovězí maso,Steak House,3,171.37,514.1
100102,2026-01-14 12:00:00,Losos filet,Norway Seafoods,1,232.32,232.32
100102,2026-01-14 12:00:00,Avokádo,Rohlik Farma,2,35.18,70.37
100102,2026-01-14 12:00:00,Víno červené,Bohemia Sekt,2,191.66,383.32
100102,2026-01-14 12:00:00,Máslo 250g,Prezident,2,74.01,148.02
100102,2026-01-14 12:00:00,Čokoláda,Milka,1,35.26,35.26
100102,2026-01-14 12:00:00,Brambory 2kg,Rohlik Farma,1,44.27,44.27
100102,2026-01-14 12:00:00,Croissant,Rohlik Bakery,1,26.39,26.39
100102,2026-01-14 12:00:00,Mražená pizza,Dr. Oetker,1,112.58,112.58
100102,2026-01-14 12:00:00,Eidam 30% plátky,Madeta,2,46.2,92.4
100102,2026-01-14 12:00:00,Chipsy,Lay's,3,48.52,145.55
100102,2026-01-14 12:00:00,Mycí prostředek na nádobí,Jar,2,55.32,110.65
100102,2026-01-14 12:00:00,Vejce M 10ks,Rohlik Farma,2,72.73,145.46
100102,2026-01-14 12:00:00,Rohlíky 6ks,Rohlik Bakery,2,22.76,45.51
100102,2026-01-14 12:00:00,Čerstvé mléko 1l,Rohlik Farma,1,27.14,27.14
100102,2026-01-14 12:00:00,Mleté hovězí maso,Steak House,1,173.83,173.83
100103,2026-01-17 18:00:00,Pomerančový džus,Rauch,3,67.16,201.49
100103,2026-01-17 18:00:00,Víno červené,Bohemia Sekt,1,163.69,163.69
100103,2026-01-17 18:00:00,Chipsy,Lay's,1,50.9,50.9
100103,2026-01-17 18:00:00,Ořechy mix 200g,Rohlik Farma,1,90.19,90.19
100103,2026-01-17 18:00:00,Mražená zelenina mix,Bonduelle,2,44.77,89.55
100103,2026-01-17 18:00:00,Toaletní papír 8ks,Papírny,3,107.46,322.37
100103,2026-01-17 18:00:00,Čokoláda,Milka,3,36.81,110.44
100103,2026-01-17 18:00:00,Vejce M 10ks,Rohlik Farma,1,85.08,85.08
100103,2026-01-17 18:00:00,Avokádo,Rohlik Farma,3,31.6,94.8
100103,2026-01-17 18:00:00,Šunka,Kostelecké uzeniny,2,101.3,202.61
100104,2026-01-21 12:00:00,Chipsy,Lay's,2,46.25,92.49
100104,2026-01-21 12:00:00,Zmrzlina vanilková,Ben & Jerry's,1,132.21,132.21
100104,2026-01-21 12:00:00,Mrkev,Rohlik Farma,2,23.54,47.09
100104,2026-01-21 12:00:00,Mycí prostředek na nádobí,Jar,1,53.01,53.01
100104,2026-01-21 12:00:00,Eidam 30% plátky,Madeta,1,50.56,50.56
100104,2026-01-21 12:00:00,Mražená pizza,Dr. Oetker,3,106.99,320.97
100104,2026-01-21 12:00:00,Čerstvé mléko 1l,Rohlik Farma,1,30.39,30.39
100104,2026-01-21 12:00:00,Kuřecí prsa,Vodňanské kuře,1,144.85,144.85
100104,2026-01-21 12:00:00,Šunka,Kostelecké uzeniny,1,85.54,85.54
100104,2026-01-21 12:00:00,Mražená zelenina mix,Bonduelle,2,48.56,97.12
100104,2026-01-21 12:00:00,Rohlíky 6ks,Rohlik Bakery,1,20.78,20.78
100104,2026-01-21 12:00:00,Vejce M 10ks,Rohlik Farma,1,82.02,82.02
100104,2026-01-21 12:00:00,Víno červené,Bohemia Sekt,3,194.24,582.73
100104,2026-01-21 12:00:00,Pomerančový džus,Rauch,2,56.41,112.82
100104,2026-01-21 12:00:00,Croissant,Rohlik Bakery,1,29.12,29.12
100105,2026-01-23 08:00:00,Mleté hovězí maso,Steak House,1,185.56,185.56
100105,2026-01-23 08:00:00,Eidam 30% plátky,Madeta,2,45.64,91.28
100105,2026-01-23 08:00:00,Rohlíky 6ks,Rohlik Bakery,1,20.9,20.9
